  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
17-028607 O US IL QUINCY           39 56 59.08N 091 11 07.87W POLE               1 00015 00756 U 1 A U                A 2014112 
17-073781 O US IL MT. PULASKI      39 57 00.12N 089 17 57.40W WINDMILL           1 00499 01113 W 4 D W 2019WTE01154OE A 2019290 
17-001478 O US IL OREANA           39 57 03.00N 088 52 05.00W TOWER              1 01015 01705 S 3 C N 2008AGL03330OE C 2008213 
17-000268 O US IL QUINCY           39 57 04.00N 091 19 54.00W TOWER              1 00674 01434 R 4 D P 2015AGL07292OE C 2017033 
17-062662 O US IL MAROA            39 57 06.11N 089 01 23.53W WINDMILL           1 00492 01219 W 4 D W 2015WTE02458OE A 2017234 
17-062898 O US IL MAROA            39 57 06.59N 089 03 18.16W WINDMILL           1 00492 01130 N 4 D W 2015WTE02462OE A 2017261 
17-073803 O US IL MT. PULASKI      39 57 07.51N 089 20 02.97W WINDMILL           1 00499 01109 W 4 D W 2019WTE01152OE A 2019303 
17-000783 O US IL ARGENTA          39 57 08.60N 088 49 56.60W TOWER              1 01314 02000 S 4 D N 2012AGL02898OE C 2012193 
17-062888 O US IL MAROA            39 57 08.67N 089 04 13.09W WINDMILL           1 00492 01118 N 4 D W 2016WTE05767OE A 2017276 
17-028608 O US IL QUINCY           39 57 09.40N 091 10 48.10W BLDG               1 00020 00757 U 1 A U                A 2014112 
17-060737 U US IL IVESDALE         39 57 10.00N 088 25 11.30W POLE               1 00063 00752 N 4 D N 2014AGL12878OE A 2018026 
17-028609 O US IL QUINCY           39 57 11.16N 091 10 51.15W NAVAID             1 00012 00757 R 1 A U                A 2014112 
17-073802 O US IL MT. PULASKI      39 57 11.31N 089 20 44.44W WINDMILL           1 00499 01097 W 4 D W 2019WTE01151OE A 2019303 
17-003074 O US IL OREANA           39 57 13.00N 088 51 53.00W TOWER              1 00500 01186 D 5 D N 2002AGL01512OE C 2003236 
17-006078 U US IL WILLIAMSVILLE    39 57 14.00N 089 33 32.00W TOWER              1 00125 00718 U     U                A 1976072 
17-062846 O US IL MAROA            39 57 14.22N 089 05 02.45W WINDMILL           1 00492 01110 N 4 D W 2015WTE02465OE A 2017275 
17-073828 O US IL MT. PULASKI      39 57 17.38N 089 13 45.30W WINDMILL           1 00499 01098 W 4 D W 2019WTE01159OE A 2019291 
17-073863 O US IL MT. PULASKI      39 57 17.41N 089 14 08.65W WINDMILL           1 00499 01107 W 4 D W 2019WTE01158OE A 2019322 
17-073862 O US IL MT. PULASKI      39 57 17.45N 089 14 28.46W WINDMILL           1 00499 01108 W 4 D W 2019WTE01157OE A 2019322 
17-002315 O US IL GEORGETOWN       39 57 17.59N 087 42 19.00W TOWER              1 00375 01051 D 4 D N 2023AGL07421OE C 2023194 
17-068340 O US IL LINCOLN          39 57 17.64N 089 17 00.04W WINDMILL           1 00492 01108 W 4 D W 2017WTE02633OE A 2018288 
17-073860 O US IL MT. PULASKI      39 57 18.22N 089 14 52.37W WINDMILL           1 00499 01107 W 4 D W 2018WTE12002OE A 2019322 
17-068336 O US IL LINCOLN          39 57 18.57N 089 18 54.91W WINDMILL           1 00492 01100 W 4 D W 2017WTE02622OE A 2018288 
17-029748 O US IL QUINCY           39 57 20.54N 091 22 58.08W TOWER              1 00198 00814 N 2 C N 2012AGL10395OE A 2015342 
17-068335 O US IL LINCOLN          39 57 20.62N 089 18 29.25W WINDMILL           1 00492 01087 W 4 D W 2017WTE02623OE A 2018288 
17-002091 O US IL QUINCY           39 57 21.40N 091 23 23.20W TOWER              1 00422 01018 D 4 D N 2023AGL13128OE C 2023241 
17-062849 O US IL MAROA            39 57 22.93N 089 05 19.65W WINDMILL           1 00492 01106 W 4 D W 2016WTE09871OE A 2017268 
17-003642 O US IL VIRGINIA         39 57 26.59N 090 12 08.52W TOWER              1 00257 00879 D 1 A N 2006AGL09877OE C 2007056 
17-028674 O US IL EAST QUINCY      39 57 28.47N 091 05 57.86W T-L TWR            1 00070 00767 N 5 D N 2013AGL11326OE A 2014160 
17-022500 O US IL MOUNT PULASKI    39 57 29.10N 089 22 15.70W TOWER              1 00257 00850 D 1 A N 2012AGL03004OE A 2013035 
17-062850 O US IL MAROA            39 57 29.97N 089 04 37.48W WINDMILL           1 00492 01112 N 4 D W 2017WTE06921OE C 2017303 
17-073935 O US IL MT. PULASKI      39 57 31.14N 089 15 34.68W WINDMILL           1 00499 01112 W 4 D W 2018WTE11999OE A 2019336 
17-062908 O US IL MAROA            39 57 31.14N 089 03 36.04W WINDMILL           1 00492 01121 N 4 D W 2017WTE07211OE C 2017321 
17-068339 O US IL LINCOLN          39 57 31.90N 089 16 37.52W WINDMILL           1 00492 01106 W 4 D W 2017WTE02631OE A 2018288 
17-001607 U US IL QUINCY           39 57 32.00N 091 13 11.00W ELEVATOR           1 00180 00850 U     U                A 1985329 
17-062934 O US IL MAROA            39 57 32.56N 089 01 35.75W WINDMILL           1 00492 01193 W 4 D W 2017WTE07377OE C 2017321 
17-062909 O US IL MAROA            39 57 33.63N 089 04 08.52W WINDMILL           1 00492 01113 W 4 D W 2015WTE02588OE A 2017271 
17-062905 O US IL MAROA            39 57 34.99N 089 03 02.24W WINDMILL           1 00492 01137 W 4 D W 2015WTE02461OE A 2017268 
17-002457 O US IL WILLIAMSVILLE    39 57 37.80N 089 32 37.20W TOWER              1 00195 00779 N 1 A N 2013AGL04000OE C 2018137 
17-001602 U US IL QUINCY           39 57 40.00N 091 10 36.00W ELEVATOR           1 00180 00830 U     U                A 1985329 
17-028675 O US IL EAST QUINCY      39 57 40.02N 091 08 51.57W T-L TWR            1 00070 00791 N 5 D N 2013AGL11325OE A 2014160 
17-072679 U US IL CAMP POINT       39 57 41.85N 091 08 30.82W TOWER              1 00199 00889 N 4 D N 2017AGL01017OE A 2019253 
17-060749 U US IL SADORUS          39 57 42.40N 088 22 25.20W POLE               1 00063 00752 N 4 D N 2014AGL12877OE A 2018026 
17-000503 O US IL QUINCY           39 57 44.00N 091 24 39.00W TOWER              1 00405 00985 R 4 D M 0067_CH00125OE C 2014138 
17-000371 O US IL LAKE FORK        39 57 44.00N 089 18 45.00W TOWER              1 00349 00977 R 4 D M 1987AGL00752OE C 2014138 
17-068333 O US IL LINCOLN          39 57 45.17N 089 17 55.89W WINDMILL           1 00492 01100 W 4 D W 2017WTE02625OE A 2018288 
17-073861 O US IL MT. PULASKI      39 57 45.52N 089 15 10.89W WINDMILL           1 00499 01111 W 4 D W 2019WTE01156OE A 2019322 
17-068210 O US IL LINCOLN          39 57 45.64N 089 19 39.14W WINDMILL           1 00492 01086 W 4 D W 2017WTE02618OE A 2018270 
17-068178 O US IL LINCOLN          39 57 45.98N 089 20 31.59W WINDMILL           1 00492 01073 W 4 D W 2017WTE02616OE A 2018264 
17-068334 O US IL LINCOLN          39 57 46.56N 089 18 19.23W WINDMILL           1 00492 01095 W 4 D W 2017WTE02624OE A 2018288 
17-068247 O US IL LINCOLN          39 57 46.77N 089 17 11.95W WINDMILL           1 00492 01100 W 4 D W 2017WTE09014OE A 2018282 
17-020642 O US IL PETERSBURG       39 57 49.86N 089 50 36.82W TOWER              1 00258 00861 D 5 D N 2008AGL05813OE C 2010005 
17-084652 U US IL QUINCY           39 57 50.05N 091 09 41.94W T-L TWR            1 00051 00744 N 4 D N 2020AGL18330OE A 2022280 
17-062797 O US IL MAROA            39 57 51.77N 089 04 48.17W WINDMILL           1 00492 01112 N 4 D W 2015WTE02589OE A 2017248 
17-001846 O US IL MOUNT STERLING   39 57 52.00N 090 45 21.00W TOWER              1 00300 01005 R 5 D M 1989AGL00034OE C 2014138 
17-062562 O US IL MAROA            39 57 53.24N 089 00 18.11W WINDMILL           1 00492 01206 W 4 D W 2015WTE02478OE A 2017235 
17-022573 O US IL DECATUR          39 57 53.66N 088 55 07.40W TOWER              1 00195 00891 N 1 A N 2016AGL01260OE C 2016091 
17-000276 O US IL QUINCY           39 57 54.00N 091 20 51.00W TOWER              1 00363 01085 R 3 C M                C 2014138 
17-028676 O US IL EAST QUINCY      39 57 55.64N 091 10 13.04W T-L TWR            1 00065 00781 N 5 D N 2013AGL11324OE A 2014160 
17-068207 O US IL LINCOLN          39 57 56.66N 089 20 04.74W WINDMILL           1 00492 01085 W 4 D W 2017WTE02617OE A 2018270 
17-028685 O US IL EAST QUINCY      39 57 56.99N 091 10 27.70W T-L TWR            1 00070 00800 N 5 D N 2013AGL11323OE A 2014160 
17-028677 O US IL EAST QUINCY      39 57 57.28N 091 11 30.44W T-L TWR            1 00070 00802 N 5 D N 2013AGL11322OE A 2014160 
17-028678 O US IL EAST QUINCY      39 57 57.46N 091 12 06.04W T-L TWR            1 00065 00792 N 5 D N 2013AGL11321OE A 2014160 
17-086218 U US IL QUINCY           39 57 57.52N 091 12 17.96W VERTICAL STRUCTURE 1 00050 00779 N 4 D N 2022AGL01195OE A 2023004 
17-068320 O US IL LINCOLN          39 57 57.74N 089 17 40.39W WINDMILL           1 00492 01105 W 4 D W 2017WTE02626OE A 2018288 
17-002339 O US IL WARRENSBURG      39 57 58.00N 089 03 32.00W TOWER              1 00500 01124 R 2 C M 1992AGL02174OE C 2014138 
17-086217 U US IL QUINCY           39 57 58.11N 091 12 40.52W VERTICAL STRUCTURE 1 00049 00785 N 4 D N 2022AGL01194OE A 2023004 
17-062564 O US IL MAROA            39 57 58.32N 089 00 00.27W WINDMILL           1 00492 01198 W 4 D W 2017WTE05372OE C 2017296 
17-086216 U US IL QUINCY           39 57 58.32N 091 12 46.44W VERTICAL STRUCTURE 1 00045 00780 N 4 D N 2022AGL01193OE A 2023004 
17-086215 U US IL QUINCY           39 57 58.51N 091 12 52.48W VERTICAL STRUCTURE 1 00052 00775 N 4 D N 2022AGL01192OE A 2023004 
17-086214 U US IL QUINCY           39 57 58.70N 091 12 57.92W VERTICAL STRUCTURE 1 00058 00766 N 4 D N 2022AGL01191OE A 2023004 
17-086210 U US IL QUINCY           39 57 58.94N 091 14 09.31W VERTICAL STRUCTURE 1 00050 00768 N 4 D N 2022AGL01187OE A 2023004 
17-086213 U US IL QUINCY           39 57 58.99N 091 13 06.32W VERTICAL STRUCTURE 1 00057 00765 N 4 D N 2022AGL01190OE A 2023004 
17-002785 O US IL FORSYTH          39 57 59.00N 088 57 31.00W TOWER              1 00258 00933 D 5 D N 2000AGL08492OE C 2001078 
17-028679 O US IL EAST QUINCY      39 57 59.16N 091 13 39.54W T-L TWR            1 00070 00792 N 5 D N 2013AGL11320OE A 2014160 
17-086211 U US IL QUINCY           39 57 59.25N 091 13 25.97W VERTICAL STRUCTURE 1 00054 00774 N 4 D N 2022AGL01188OE A 2023004 
17-086212 U US IL QUINCY           39 57 59.28N 091 13 20.54W VERTICAL STRUCTURE 1 00053 00782 N 4 D N 2022AGL01189OE A 2023004 
17-062911 O US IL MAROA            39 57 59.49N 089 05 53.67W WINDMILL           1 00492 01103 W 4 D W 2015WTE02467OE A 2017271 
17-028680 O US IL EAST QUINCY      39 57 59.52N 091 14 16.00W T-L TWR            1 00090 00777 N 5 D N 2013AGL11319OE A 2014160 
17-062779 O US IL MAROA            39 57 59.67N 089 02 27.44W WINDMILL           1 00492 01161 W 4 D W 2015WTE02460OE A 2017248 
17-002282 O US IL BEMENT           39 58 00.00N 088 35 20.00W TOWER              1 00295 01017 M 5 D N 2004AGL01581OE C 2004235 
17-001828 O US IL QUINCY           39 58 00.00N 091 17 00.00W TOWER              1 00326 00990 R 5 E M 1996AGL03343OE C 2014138 
17-086209 U US IL QUINCY           39 58 00.21N 091 14 23.89W VERTICAL STRUCTURE 1 00062 00748 N 4 D N 2022AGL01186OE A 2023004 
17-086208 U US IL QUINCY           39 58 00.22N 091 14 31.34W VERTICAL STRUCTURE 1 00061 00752 N 4 D N 2022AGL01185OE A 2023004 
17-028681 O US IL EAST QUINCY      39 58 00.31N 091 14 37.10W T-L TWR            1 00065 00764 N 5 D N 2013AGL11318OE A 2014160 
17-086207 U US IL QUINCY           39 58 00.41N 091 14 45.67W VERTICAL STRUCTURE 1 00079 00728 N 4 D N 2022AGL01184OE A 2023004 
17-086206 U US IL QUINCY           39 58 00.54N 091 14 54.53W VERTICAL STRUCTURE 1 00072 00738 N 4 D N 2022AGL01183OE A 2023004 
17-086205 U US IL QUINCY           39 58 00.57N 091 14 58.12W VERTICAL STRUCTURE 1 00055 00740 N 4 D N 2022AGL01182OE A 2023004 
17-086204 U US IL QUINCY           39 58 00.66N 091 15 06.45W VERTICAL STRUCTURE 1 00050 00737 N 4 D N 2022AGL01181OE A 2023004 
17-086203 U US IL QUINCY           39 58 00.72N 091 15 12.80W VERTICAL STRUCTURE 1 00063 00730 N 4 D N 2022AGL01180OE A 2023004 
17-086202 U US IL QUINCY           39 58 00.89N 091 15 26.51W VERTICAL STRUCTURE 1 00042 00744 N 4 D N 2022AGL01179OE A 2023004 
17-086201 U US IL QUINCY           39 58 01.00N 091 15 34.85W VERTICAL STRUCTURE 1 00042 00757 N 4 D N 2022AGL01178OE A 2023004 
17-086200 U US IL QUINCY           39 58 01.09N 091 15 40.89W VERTICAL STRUCTURE 1 00057 00759 N 4 D N 2022AGL01177OE A 2023004 
17-086199 U US IL QUINCY           39 58 01.22N 091 15 48.93W VERTICAL STRUCTURE 1 00056 00756 N 4 D N 2022AGL01176OE A 2023004 
17-086198 U US IL QUINCY           39 58 01.29N 091 15 53.97W VERTICAL STRUCTURE 1 00052 00746 N 4 D N 2022AGL01175OE A 2023004 
17-086196 U US IL QUINCY           39 58 01.34N 091 15 59.22W VERTICAL STRUCTURE 1 00053 00725 N 4 D N 2022AGL01174OE A 2023004 
17-086195 U US IL QUINCY           39 58 01.40N 091 16 05.43W VERTICAL STRUCTURE 1 00050 00695 N 4 D N 2022AGL01173OE A 2023004 
17-081865 O US IL RIPLEY           39 58 01.98N 090 36 55.10W TOWER              1 00265 00881 D 1 A N 2020AGL16687OE A 2021120 
17-063161 O US IL MAROA            39 58 02.08N 089 06 04.80W MET                1 00330 00945 R 4 D P 2017WTE04038OE A 2018019 
17-073936 O US IL MT. PULASKI      39 58 03.32N 089 15 28.75W WINDMILL           1 00499 01112 W 4 D W 2018WTE12000OE A 2019336 
17-062790 O US IL MAROA            39 58 05.68N 089 03 53.13W WINDMILL           1 00492 01113 W 4 D W 2016WTE00606OE A 2017248 
17-020683 O US IL ATHENS           39 58 06.19N 089 43 47.98W TOWER              1 00258 00868 D 5 D N 2008AGL05825OE C 2014325 
17-068088 O US IL LINCOLN          39 58 06.73N 089 17 22.81W WINDMILL           1 00492 01114 W 4 D W 2017WTE02627OE A 2018243 
17-062559 O US IL MAROA            39 58 07.85N 088 59 44.62W WINDMILL           1 00492 01198 W 4 D W 2015WTE02476OE A 2017235 
17-000438 O US IL LATHAM           39 58 09.00N 089 11 29.00W TOWER              1 00360 00974 D 3 C M 2009AGL04596OE C 2010007 
17-062551 O US IL MAROA            39 58 09.14N 088 58 55.04W WINDMILL           1 00492 01175 W 4 D W 2015WTE02475OE A 2017235 
17-002382 O US IL LATHAM           39 58 11.00N 089 11 39.00W TOWER              1 00175 00788 N 3 C N                C 2014138 
17-068221 O US IL LINCOLN          39 58 11.10N 089 19 06.43W WINDMILL           1 00492 01090 W 4 D W 2017WTE02620OE A 2018271 
17-068213 O US IL LINCOLN          39 58 11.53N 089 19 27.17W WINDMILL           1 00492 01089 W 4 D W 2017WTE02619OE A 2018270 
17-073938 O US IL MT. PULASKI      39 58 11.83N 089 14 24.08W WINDMILL           1 00499 01115 W 4 D W 2019WTE01163OE A 2019333 
17-060748 U US IL TOLONO           39 58 12.40N 088 19 51.30W POLE               1 00063 00755 N 4 D N 2014AGL12876OE A 2018026 
17-068087 O US IL LINCOLN          39 58 12.51N 089 17 04.82W WINDMILL           1 00492 01114 W 4 D W 2017WTE02628OE A 2018250 
17-068177 O US IL LINCOLN          39 58 12.82N 089 20 32.19W WINDMILL           1 00492 01085 W 4 D W 2017WTE02615OE A 2018264 
17-068319 O US IL LINCOLN          39 58 13.22N 089 18 46.80W WINDMILL           1 00492 01092 W 4 D W 2017WTE02621OE A 2018288 
17-073937 O US IL MT. PULASKI      39 58 14.40N 089 15 03.79W WINDMILL           1 00499 01118 W 4 D W 2019WTE01160OE A 2019333 
17-068179 O US IL LINCOLN          39 58 14.75N 089 16 30.41W WINDMILL           1 00492 01110 W 4 D W 2017WTE09013OE A 2018264 
17-062558 O US IL MAROA            39 58 14.80N 089 00 03.27W WINDMILL           1 00492 01235 N 4 D W 2015WTE02479OE A 2017235 
17-068449 O US IL LINCOLN          39 58 14.80N 089 17 16.87W MET                1 00400 01021 D 4 D N 2017WTE09861OE A 2018324 
17-062910 O US IL MAROA            39 58 15.16N 089 05 29.40W WINDMILL           1 00492 01105 N 4 D W 2015WTE02468OE A 2017271 
17-002913 O US IL LATHAM           39 58 15.80N 089 10 27.70W TOWER              1 00321 00935 M 5 D N 2012AGL06231OE C 2012310 
17-062590 O US IL MAROA            39 58 16.19N 089 00 28.24W WINDMILL           1 00492 01227 W 4 D W 2015WTE02480OE A 2017235 
17-062912 O US IL MAROA            39 58 18.54N 089 06 10.42W WINDMILL           1 00492 01103 W 4 D W 2015WTE02469OE A 2017272 
17-001519 O US IL QUINCY           39 58 19.30N 091 19 40.40W TOWER              1 00896 01643 H 2 C N 2015AGL01844OE C 2015068 
17-062487 O US IL MAROA            39 58 21.20N 088 58 18.12W WINDMILL           1 00492 01181 W 4 D W 2015WTE02474OE A 2017207 
17-074072 O US IL MT. PULASKI      39 58 24.12N 089 13 20.03W WINDMILL           1 00499 01107 W 4 D W 2019WTE01164OE A 2019340 
17-022589 O US IL TOLONO           39 58 24.25N 088 14 18.15W TOWER              1 00349 01056 R 4 D P 2018AGL04381OE C 2018143 
17-021816 O US IL MT. STERLING     39 58 24.49N 090 41 57.71W WINDMILL           1 00410 01070 W 5 D W 2010WTE07512OE A 2011269 
17-062488 O US IL MAROA            39 58 25.32N 088 57 51.89W WINDMILL           1 00492 01175 W 4 D W 2015WTE02473OE A 2017207 
17-000261 O US IL QUINCY           39 58 25.40N 091 19 50.10W TOWER              1 00804 01547 M 3 C N 2021AGL05888OE C 2021214 
17-068143 O US IL LINCOLN          39 58 26.31N 089 20 13.87W WINDMILL           1 00492 01089 W 4 D W 2017WTE02614OE A 2018263 
17-062655 O US IL MAROA            39 58 26.52N 089 01 03.01W WINDMILL           1 00492 01166 W 4 D W 2015WTE02481OE A 2017234 
17-062752 O US IL MAROA            39 58 28.43N 088 59 15.33W WINDMILL           1 00492 01204 N 4 D W 2017WTE06516OE A 2018162 
17-062791 O US IL MAROA            39 58 29.25N 089 04 18.60W WINDMILL           1 00492 01113 N 4 D W 2017WTE06799OE C 2017300 
17-062777 O US IL MAROA            39 58 34.58N 089 03 24.80W WINDMILL           1 00492 01118 N 4 D W 2016WTE00607OE A 2017244 
17-003340 O US IL GEORGETOWN       39 58 34.68N 087 38 36.55W TOWER              1 00263 00942 D 4 D N 2021AGL13441OE C 2021306 
17-062935 O US IL MAROA            39 58 35.48N 088 58 42.35W WINDMILL           1 00492 01178 N 4 D W 2017WTE07378OE C 2017349 
17-074040 O US IL MT. PULASKI      39 58 37.05N 089 13 50.90W WINDMILL           1 00499 01113 W 4 D W 2018WTE12012OE A 2019329 
17-068180 O US IL LINCOLN          39 58 37.54N 089 16 15.31W WINDMILL           1 00492 01113 W 4 D W 2017WTE02630OE A 2018264 
17-074041 O US IL MT. PULASKI      39 58 38.11N 089 15 05.20W WINDMILL           1 00499 01111 W 4 D W 2019WTE01161OE A 2019333 
17-060747 U US IL TOLONO           39 58 38.80N 088 17 36.80W POLE               1 00063 00765 N 4 D N 2014AGL12875OE A 2018026 
17-001554 O US IL QUINCY           39 58 39.75N 091 18 32.47W TOWER              1 00500 01228 D 3 C N 2018AGL05933OE C 2018299 
17-062663 O US IL MAROA            39 58 41.15N 089 01 28.16W WINDMILL           1 00492 01148 N 4 D W 2015WTE02496OE A 2017234 
17-068133 O US IL LINCOLN          39 58 41.80N 089 19 55.03W WINDMILL           1 00492 01092 W 4 D W 2017WTE02613OE A 2018243 
17-001698 O US IL QUINCY           39 58 42.00N 091 20 20.00W TOWER              1 00183 00933 N 2 C N 2003AGL00823OE C 2003187 
17-068355 O US IL LINCOLN          39 58 43.25N 089 20 39.52W WINDMILL           1 00492 01090 W 4 D W 2017WTE02608OE A 2018302 
